    -> ;
+-----------+-----------+-------------+------------+------------+-----------+-------------+-------------+------------+-----------+---------------------+---------------+---------------+--------------+
| param_one | param_two | param_three | param_four | param_five | param_six | param_seven | param_eight | param_nine | param_ten | insert_time         | motelabMoteID | milli_time    | motelabSeqNo |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:09 |         40002 | 1361726349808 |          365 |
|        28 |        47 |         844 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:09 |         40004 | 1361726349813 |          366 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:11 |         40004 | 1361726351745 |          367 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:11 |         40002 | 1361726351756 |          368 |
|        28 |        47 |        1126 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:11 |         40004 | 1361726351765 |          369 |
|        28 |        46 |       10138 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:13 |         40004 | 1361726353696 |          370 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:13 |         40002 | 1361726353712 |          371 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:13 |         40004 | 1361726353716 |          372 |
|        28 |        46 |       10138 |       1058 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:15 |         40004 | 1361726355644 |          373 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:15 |         40002 | 1361726355668 |          374 |
|        28 |        47 |        1126 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:15 |         40004 | 1361726355689 |          375 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:17 |         40004 | 1361726357601 |          376 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:17 |         40002 | 1361726357612 |          377 |
|        28 |        47 |        1126 |       1058 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:17 |         40004 | 1361726357621 |          378 |
|        28 |        46 |        9856 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:19 |         40004 | 1361726359556 |          379 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:19 |         40002 | 1361726359573 |          380 |
|        28 |        47 |        1126 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:19 |         40004 | 1361726359597 |          381 |
|        28 |        46 |       10138 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:21 |         40004 | 1361726361504 |          382 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:21 |         40002 | 1361726361524 |          383 |
|        28 |        47 |        1126 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:21 |         40004 | 1361726361545 |          384 |
|        28 |        46 |       10138 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:23 |         40004 | 1361726363457 |          385 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:23 |         40002 | 1361726363472 |          386 |
|        28 |        47 |        1126 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:23 |         40004 | 1361726363497 |          387 |
|        28 |        46 |       10701 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:25 |         40004 | 1361726365413 |          388 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:25 |         40002 | 1361726365432 |          389 |
|        28 |        47 |        1126 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:25 |         40004 | 1361726365457 |          390 |
|        28 |        46 |       10419 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:27 |         40004 | 1361726367373 |          391 |
|        28 |        47 |        1408 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:27 |         40002 | 1361726367380 |          392 |
|        28 |        47 |        1408 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:27 |         40004 | 1361726367385 |          393 |
|        28 |        46 |       10138 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:29 |         40004 | 1361726369325 |          394 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:29 |         40002 | 1361726369336 |          395 |
|        28 |        47 |        1126 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:29 |         40004 | 1361726369341 |          396 |
|        28 |        46 |        9574 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:31 |         40004 | 1361726371276 |          397 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:31 |         40002 | 1361726371292 |          398 |
|        28 |        47 |        1126 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:31 |         40004 | 1361726371293 |          399 |
|        28 |        46 |        9856 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:33 |         40004 | 1361726373224 |          400 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:33 |         40002 | 1361726373241 |          401 |
|        28 |        47 |        1126 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:33 |         40004 | 1361726373244 |          402 |
|        28 |        46 |       10138 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:35 |         40004 | 1361726375177 |          403 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:35 |         40002 | 1361726375192 |          404 |
|        28 |        47 |         844 |       1066 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:35 |         40004 | 1361726375196 |          405 |
|        28 |        46 |       10419 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:37 |         40004 | 1361726377137 |          406 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:37 |         40002 | 1361726377144 |          407 |
|        28 |        47 |        1126 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:37 |         40004 | 1361726377149 |          408 |
|        28 |        46 |       10419 |       1072 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:39 |         40004 | 1361726379080 |          409 |
|        28 |        47 |        1689 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:39 |         40002 | 1361726379100 |          410 |
|        28 |        47 |        1689 |       1068 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:39 |         40004 | 1361726379124 |          411 |
|        28 |        46 |       10419 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:41 |         40004 | 1361726381042 |          412 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:41 |         40002 | 1361726381056 |          413 |
|        28 |        47 |         844 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:41 |         40004 | 1361726381061 |          414 |
|        28 |        46 |       10138 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:42 |         40004 | 1361726382993 |          415 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:43 |         40002 | 1361726383009 |          416 |
|        28 |        47 |        1126 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:43 |         40004 | 1361726383033 |          417 |
|        28 |        46 |       10138 |       1062 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:44 |         40004 | 1361726384945 |          418 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:44 |         40002 | 1361726384956 |          419 |
|        28 |        47 |         844 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:44 |         40004 | 1361726384960 |          420 |
|        28 |        46 |        9856 |       1059 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:46 |         40004 | 1361726386896 |          421 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:46 |         40002 | 1361726386916 |          422 |
|        28 |        47 |        1126 |       1066 |         27 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:46 |         40004 | 1361726386936 |          423 |
|        28 |        46 |        9574 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:48 |         40004 | 1361726388853 |          424 |
|        28 |        47 |        1408 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:48 |         40002 | 1361726388868 |          425 |
|        28 |        47 |        1408 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:48 |         40004 | 1361726388873 |          426 |
|        28 |        46 |        9856 |       1067 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:50 |         40004 | 1361726390806 |          427 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:50 |         40002 | 1361726390816 |          428 |
|        28 |        47 |        1126 |       1075 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:50 |         40004 | 1361726390824 |          429 |
|        28 |        46 |       10138 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:52 |         40004 | 1361726392761 |          430 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:52 |         40002 | 1361726392772 |          431 |
|        28 |        47 |         844 |       1069 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:52 |         40004 | 1361726392776 |          432 |
|        28 |        46 |       10138 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:54 |         40004 | 1361726394705 |          433 |
|        28 |        47 |         281 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:54 |         40002 | 1361726394724 |          434 |
|        28 |        47 |         281 |       1071 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:54 |         40004 | 1361726394744 |          435 |
|        28 |        46 |       10419 |       1070 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:56 |         40004 | 1361726396670 |          436 |
|        28 |        47 |         563 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:56 |         40002 | 1361726396680 |          437 |
|        28 |        47 |         563 |       1063 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:56 |         40004 | 1361726396684 |          438 |
|        28 |        46 |       10138 |       1061 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:58 |         40004 | 1361726398617 |          439 |
|        28 |        47 |         844 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:58 |         40002 | 1361726398628 |          440 |
|        28 |        47 |         844 |       1064 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:19:58 |         40004 | 1361726398632 |          441 |
|        28 |        46 |       10138 |       1073 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:20:00 |         40004 | 1361726400573 |          442 |
|        28 |        47 |        1126 |          0 |          0 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:20:00 |         40002 | 1361726400580 |          443 |
|        28 |        47 |        1126 |       1065 |         28 |         0 |           0 |           0 |          0 |         0 | 2013-02-25 01:20:00 |         40004 | 1361726400585 |          444 |
+-----------+-----------+-------------+------------+------------+-----------+-------------+-------------+------------+-----------+---------------------+---------------+---------------+--------------+
444 rows in set (0.02 sec)

mysql> Ctrl-C -- exit!
Aborted
